name, desc, gmina, powiat, wojew
Kresy,część wsi Kąty,Brześć Kujawski,włocławski,kujawsko-pomorskie
Kresy,część wsi Bilew,Sędziejowice,łaski,łódzkie
Kresy,część wsi Ligota,Burzenin,sieradzki,łódzkie
Kresy,część wsi Miklesz,Złoczew,sieradzki,łódzkie
Kresy,część wsi Niemierzyn,Ostrówek,wieluński,łódzkie
Kresy,część wsi Giebułtów,Książ Wielki,miechowski,małopolskie
Kresy,część wsi Jangrot,Trzyciąż,olkuski,małopolskie
Kresy,część wsi Przezwody,Proszowice,proszowicki,małopolskie
Kresy,część wsi Śledziejowice,Wieliczka,wielicki,małopolskie
Kresy,część wsi Dąbrowa-Kolonia,Łaskarzew,garwoliński,mazowieckie
Kresy,część wsi Głupianka,Kołbiel,otwocki,mazowieckie
Kresy,część wsi Sarnów,Rybno,sochaczewski,mazowieckie
Kresy,część wsi Gródek,Policzna,zwoleński,mazowieckie
Kresy,przysiółek wsi Rokitno,Szczekociny,zawierciański,śląskie
Kresy,kolonia wsi Obiechów,Słupia,jędrzejowski,świętokrzyskie
Kresy,część wsi Kocina,Opatowiec,kazimierski,świętokrzyskie
Kresy,przysiółek wsi Bolmin,Chęciny,kielecki,świętokrzyskie
Kresy,część wsi Stodoły-Kolonie,Wojciechowice,opatowski,świętokrzyskie
Kresy Muniaczkowskie,przysiółek wsi Muniaczkowice,Koniusza,proszowicki,małopolskie
Kreta,część wsi Łupianka Nowa,Łapy,białostocki,podlaskie
Kretki Małe,wieś,Osiek,brodnicki,kujawsko-pomorskie
Kretomino,wieś,Manowo,koszaliński,zachodniopomorskie
Kretówki,część wsi Dobra,Dobra,limanowski,małopolskie
Kretówki,przysiółek wsi Sucha Struga,Rytro,nowosądecki,małopolskie
Kręcisz,część wsi Myscowa,Krempna,jasielski,podkarpackie
Kręcko,wieś,Zbąszynek,świebodziński,lubuskie
Kręgi,wieś,Somianka,wyszkowski,mazowieckie
Krępa,wieś,Dobrzyń nad Wisłą,lipnowski,kujawsko-pomorskie
Krępa,wieś,Lgota Wielka,radomszczański,łódzkie
Krępa,wieś,Tuliszków,turecki,wielkopolskie
Krępa Górna,wieś,Lipsko,lipski,mazowieckie
Krępa Mała,osada leśna wsi Krępa,Zielona Góra,zielonogórski,lubuskie
Krępcewo,wieś,Dolice,stargardzki,zachodniopomorskie
Krępiec,wieś,Mełgiew,świdnicki,lubelskie
Krępina,przysiółek wsi Lubiatów,Sława,wschowski,lubuskie
Krępka,osada,Lubichowo,starogardzki,pomorskie
Kręplowie,część wsi Tresna,Czernichów,żywiecki,śląskie
Krępsko,wieś,Goleniów,goleniowski,zachodniopomorskie
Krętawki,część wsi Grabowiec,Kąkolewnica,radzyński,lubelskie
Krężel,część miasta Kędzierzyn-Koźle,Kędzierzyn-Koźle,kędzierzyńsko-kozielski,opolskie
Krężelewice,kolonia,Daszyna,łęczycki,łódzkie
Krężna,kolonia,Wola Krzysztoporska,piotrkowski,łódzkie
Krężnica Okrągła,wieś,Bełżyce,lubelski,lubelskie
Krężoły,wieś,Sulechów,zielonogórski,lubuskie
Krobanów-Cegielnia,część wsi Michałów,Zduńska Wola,zduńskowolski,łódzkie
Krobia,wieś,Kadzidło,ostrołęcki,mazowieckie
Krobielice,wieś,Klimontów,sandomierski,świętokrzyskie
Krobonosz-Kolonia,kolonia,Sawin,chełmski,lubelskie
Krochowa,przysiółek wsi Stany,Bojanów,stalowowolski,podkarpackie
Kroczów Mniejszy,wieś,Kazanów,zwoleński,mazowieckie
Kroczyce Okupne,część wsi Kroczyce,Kroczyce,zawierciański,śląskie
Krogule,wieś,Nasielsk,nowodworski,mazowieckie
Krogulec,wieś,Kluczewsko,włoszczowski,świętokrzyskie
Krok,część wsi Pomiany,Trzcinica,kępiński,wielkopolskie
Krokorzyce,osada,Stepnica,goleniowski,zachodniopomorskie
Krokusie,część wsi Grochowe,Tuszów Narodowy,mielecki,podkarpackie
Kromnów Nadwiślański,część wsi Kromnów,Brochów,sochaczewski,mazowieckie
Kromolin Górny,część wsi Sechna,Laskowa,limanowski,małopolskie
Kromszewice,wieś,Chodecz,włocławski,kujawsko-pomorskie
Kronowo,wieś,Barczewo,olsztyński,warmińsko-mazurskie
Kropiewnica-Gajki,wieś,Kobylin-Borzymy,wysokomazowiecki,podlaskie
Kropiwne Stare,wieś,Suwałki,suwalski,podlaskie
Krosewo,osada,Lipusz,kościerski,pomorskie
Krosinek-Wybudowanie,część wsi Krosinek,Połajewo,czarnkowsko-trzcianecki,wielkopolskie
Krosino,wieś,Grzmiąca,szczecinecki,zachodniopomorskie
Krosna-Wieś,wieś,Brwinów,pruszkowski,mazowieckie
Krosno,wieś,Pasłęk,elbląski,warmińsko-mazurskie
Krosno Odrzańskie,miasto,Krosno Odrzańskie,krośnieński,lubuskie
Krostkowo,wieś,Białośliwie,pilski,wielkopolskie
Krościenko,wieś,Ustrzyki Dolne,bieszczadzki,podkarpackie
Krościna Mała,wieś,Prusice,trzebnicki,dolnośląskie
Krośnica,wieś,Izbicko,strzelecki,opolskie
Krośniewice,miasto,Krośniewice,kutnowski,łódzkie
Krotoszyn,część miasta Kietrz,Kietrz,głubczycki,opolskie
Krowia Góra,wieś,Łoniów,sandomierski,świętokrzyskie
Krowica Hołodowska,wieś,Lubaczów,lubaczowski,podkarpackie
Krowice,wieś,Lubraniec,włocławski,kujawsko-pomorskie
Krowodrza,część wsi Wola Przemykowska,Szczurowa,brzeski,małopolskie
Krócice,część wsi Kraszyn,Zadzim,poddębicki,łódzkie
Króle,część wsi Biały Dunajec,Biały Dunajec,tatrzański,małopolskie
Króle,osada,Wierzchowo,drawski,zachodniopomorskie
Królewice,wieś,Łoniów,sandomierski,świętokrzyskie
Królewiec,wieś,Witkowo,gnieźnieński,wielkopolskie
Królewko,przysiółek wsi Królewo,Postomino,sławieński,zachodniopomorskie
Królewo Malborskie,kolonia,Stare Pole,malborski,pomorskie
Królewska Grobla,osada,Skomlin,wieluński,łódzkie
Królewski Las,wieś,Góra Kalwaria,piaseczyński,mazowieckie
Królik Polski,wieś,Rymanów,krośnieński,podkarpackie
Królikowo,wieś,Szubin,nakielski,kujawsko-pomorskie
Królików Czwarty,wieś,Grodziec,koniński,wielkopolskie
Królowa,część wsi Białka,Maków Podhalański,suski,małopolskie
Królowa Wola,wieś,Inowłódz,tomaszowski,łódzkie
Królowski,część wsi Łapszanka,Łapsze Niżne,nowotarski,małopolskie
Królówek,wieś,Krasnopol,sejneński,podlaskie
Królówka,część miasta Rabka-Zdrój,Rabka-Zdrój,nowotarski,małopolskie
Królówka,część wsi Górno-Parcele,Górno,kielecki,świętokrzyskie
Krótka,część wsi Obidza,Łącko,nowosądecki,małopolskie
Krótkie Pole,część wsi Szaflary,Szaflary,nowotarski,małopolskie
Krubice,część wsi Podkampinos,Kampinos,warszawski zachodni,mazowieckie
Krubin,wieś,Wieliszew,legionowski,mazowieckie
Krucica,część miasta Szadek,Szadek,zduńskowolski,łódzkie
Krucz,osada leśna,Lubasz,czarnkowsko-trzcianecki,wielkopolskie
Kruczy Borek,wieś,Zatory,pułtuski,mazowieckie
Kruglik,część wsi Obrocz,Zwierzyniec,zamojski,lubelskie
Kruhel,część wsi Gorliczyna,Przeworsk,przeworski,podkarpackie
Kruhlik,przysiółek wsi Tarnopol,Narewka,hajnowski,podlaskie
Kruk,część wsi Starościn,Kamionka,lubartowski,lubelskie
Kruk,część miasta Suchedniów,Suchedniów,skarżyski,świętokrzyskie
Kruki,wieś,Olszewo-Borki,ostrołęcki,mazowieckie
Kruk-Leśniczówka,część wsi Lucień,Gostynin,gostyniński,mazowieckie
Krukowo,osada wsi Suchawa,Wyryki,włodawski,lubelskie
Krukowszczyzna,wieś,Korycin,sokólski,podlaskie
Kruków,część wsi Brzozowa,Tarłów,opatowski,świętokrzyskie
Krukówka,wieś,Biała Rawska,rawski,łódzkie
Krupa,część miasta Żelechów,Żelechów,garwoliński,mazowieckie
Krupe,wieś,Krasnystaw,krasnostawski,lubelskie
Krupice,wieś,Siemiatycze,siemiatycki,podlaskie
Krupin,wieś,Prostki,ełcki,warmińsko-mazurskie
Krupka,część wsi Wielka Łąka,Kowalewo Pomorskie,golubsko-dobrzyński,kujawsko-pomorskie
Krupka,część wsi Maksymilianów,Bałtów,ostrowiecki,świętokrzyskie
Kruplin Radomszczański,wieś,Nowa Brzeźnica,pajęczański,łódzkie
Kruplin-Piaski,część wsi Kruplin Radomszczański,Nowa Brzeźnica,pajęczański,łódzkie
Krupowa Hala,schronisko turystyczne,Bystra-Sidzina,suski,małopolskie
Krupówka,część wsi Zagórze,Mucharz,wadowicki,małopolskie
Krupy,wieś,Michów,lubartowski,lubelskie
Krupy,część wsi Rutki-Głowice,Ciechanów,ciechanowski,mazowieckie
Krusz,wieś,Glinojeck,ciechanowski,mazowieckie
Kruszczewo,wieś,Stara Biała,płocki,mazowieckie
Krusze-Łubnice,wieś,Kołaki Kościelne,zambrowski,podlaskie
Kruszewie,wieś,Baboszewo,płoński,mazowieckie
Kruszewnia,wieś,Morąg,ostródzki,warmińsko-mazurskie
Kruszewo,wieś,Choroszcz,białostocki,podlaskie
Kruszewo-Wypychy,wieś,Sokoły,wysokomazowiecki,podlaskie
Kruszki,wieś,Przerośl,suwalski,podlaskie
Kruszów-Cegielnia,część wsi Kruszów,Tuszyn,łódzki wschodni,łódzkie
Kruszwin,wieś,Myślibórz,myśliborski,zachodniopomorskie
Kruszyn,wieś,Krypno,moniecki,podlaskie
Kruszyna,wieś,Sulechów,zielonogórski,lubuskie
Kruszyna,wieś,Skarbimierz,brzeski,opolskie
Kruszyna,część wsi Hucisko,Strawczyn,kielecki,świętokrzyskie
Kruszynek-Kolonia,wieś,Koneck,aleksandrowski,kujawsko-pomorskie
Kruszyny,wieś,Bobrowo,brodnicki,kujawsko-pomorskie
Kruś,część wsi Sadłowo,Bieżuń,żuromiński,mazowieckie
Kruteczek,wieś,Lubasz,czarnkowsko-trzcianecki,wielkopolskie
Kruzy,wieś,Perlejewo,siemiatycki,podlaskie
Krużlowa Wyżna,wieś,Grybów,nowosądecki,małopolskie
Krychnowice,część miasta Radom,Radom,Radom,mazowieckie
Krykulec,część miasta Gdynia,Gdynia,Gdynia,pomorskie
Krymki,kolonia,Łomazy,bialski,lubelskie
Krynica,wieś,Krasnystaw,krasnostawski,lubelskie
Krynica,część miasta Gdańsk,Gdańsk,Gdańsk,pomorskie
Krynice,wieś,Krynice,tomaszowski,lubelskie
Kryniczki,część wsi Krynice,Krynice,tomaszowski,lubelskie
Krynka,wieś,Łuków,łukowski,lubelskie
Krynki,wieś,Brody,starachowicki,świętokrzyskie
Krynki-Jarki,wieś,Grodzisk,siemiatycki,podlaskie
Kryńszczak,osada leśna wsi Krynka,Łuków,łukowski,lubelskie
Krypy,wieś,Wierzbno,węgrowski,mazowieckie
Krysiaki Będkowskie,część wsi Krysiaki,Rząśnia,pajęczański,łódzkie
Krysk,wieś,Naruszewo,płoński,mazowieckie
Krystkowo,część wsi Bieszkowice,Wejherowo,wejherowski,pomorskie
Krystynki,osada leśna,Rawicz,rawicki,wielkopolskie
Krywałd,część miasta Knurów,Knurów,gliwicki,śląskie
Krywka,część wsi Lutowiska,Lutowiska,bieszczadzki,podkarpackie
Krzak,wieś,Nielisz,zamojski,lubelskie
Krzaki,wieś,Brzeźnio,sieradzki,łódzkie
Krzaki,część wsi Głębowice,Osiek,oświęcimski,małopolskie
Krzaki,część wsi Wrocanka,Miejsce Piastowe,krośnieński,podkarpackie
Krzaki,przysiółek wsi Zarzecze,Nisko,niżański,podkarpackie
Krzaki,kolonia,Słupia,jędrzejowski,świętokrzyskie
Krzaki Kłyżowskie,przysiółek wsi Huta Deręgowska,Ulanów,niżański,podkarpackie
Krzakówka,część wsi Las,Ślemień,żywiecki,śląskie
Krzanów,część wsi Brudzowice,Siewierz,będziński,śląskie
Krzcin,wieś,Koprzywnica,sandomierski,świętokrzyskie
Krzczonów,wieś,Świdnica,świdnicki,dolnośląskie
Krzczonów Drugi,wieś,Krzczonów,lubelski,lubelskie
Krzczonów-Sołtysy,część wsi Krzczonów,Krzczonów,lubelski,lubelskie
Krzecko,wieś,Sławoborze,świdwiński,zachodniopomorskie
Krzeczkowice,wieś,Samborzec,sandomierski,świętokrzyskie
Krzeczkowo-Gromadzyn,wieś,Czyżew,wysokomazowiecki,podlaskie
Krzeczów,wieś,Wierzchlas,wieluński,łódzkie
Krzeczyn,wieś,Oleśnica,oleśnicki,dolnośląskie
Krzekotowice,wieś,Pępowo,gostyński,wielkopolskie
Krzekoty,wieś,Lelkowo,braniewski,warmińsko-mazurskie
Krzelów,wieś,Sędziszów,jędrzejowski,świętokrzyskie
Krzemienica,wieś,Gawłuszowice,mielecki,podkarpackie
Krzemieniec,część miasta Iłża,Iłża,radomski,mazowieckie
Krzemieniewice,wieś,Gorzkowice,piotrkowski,łódzkie
Krzemieniówka,część wsi Winiary,Pałecznica,proszowicki,małopolskie
Krzemienna,wieś,Dobra,łobeski,zachodniopomorskie
Krzemień,wieś,Dobrzany,stargardzki,zachodniopomorskie
Krzemień-Wieś,wieś,Jabłonna Lacka,sokołowski,mazowieckie
Krzemionka,część wsi Jastew,Dębno,brzeski,małopolskie
Krzemionka,część miasta Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,śląskie
Krzemionki,część wsi Chrosna,Liszki,krakowski,małopolskie
Krzemlin,wieś,Pyrzyce,pyrzycki,zachodniopomorskie
Krzeniów,część wsi Nowy Kościół,Świerzawa,złotoryjski,dolnośląskie
Krzepice,wieś,Strzelin,strzeliński,dolnośląskie
Krzepinek,kolonia wsi Osina,Barlinek,myśliborski,zachodniopomorskie
Krzepocin Pierwszy,wieś,Łęczyca,łęczycki,łódzkie
Krzeptówka-Potok,część miasta Zakopane,Zakopane,tatrzański,małopolskie
Krzesin,wieś,Cybinka,słubicki,lubuskie
Krzesiny,część miasta Poznań,Poznań,Poznań,wielkopolskie
Krzesławice,część miasta Kraków,Kraków,Kraków,małopolskie
Krzeszew Rządowy,część miasta Ozorków,Ozorków m,zgierski,łódzkie
Krzeszowice,miasto,Krzeszowice,krakowski,małopolskie
Krzeszów,wieś,Krzeszów,niżański,podkarpackie
Krzeszówek,wieś,Kamienna Góra,kamiennogórski,dolnośląskie
Krześlin,wieś,Suchożebry,siedlecki,mazowieckie
Krześniczka,wieś,Witnica,gorzowski,lubuskie
Krzewata-Kolonia,część wsi Krzewata,Olszówka,kolski,wielkopolskie
Krzewica,część wsi Wasylów Wielki,Ulhówek,tomaszowski,lubelskie
Krzewie Drugie,wieś,Lubień Kujawski,włocławski,kujawsko-pomorskie
Krzewina,część wsi Luciejów,Buczek,łaski,łódzkie
Krzewina,wieś,Kaczory,pilski,wielkopolskie
Krzewiny,przysiółek wsi Bogaczów,Nowogród Bobrzański,zielonogórski,lubuskie
Krzewno,osada,Goleniów,goleniowski,zachodniopomorskie
Krzewo-Folwark,część wsi Krzewo,Dąbie,kolski,wielkopolskie
Krzęcinek,osada wsi Lubiatów,Drezdenko,strzelecko-drezdenecki,lubuskie
Krzosy,część wsi Brenna,Brenna,cieszyński,śląskie
Krztynia,przysiółek wsi Zawada Pilicka,Irządze,zawierciański,śląskie
Krzyczew,wieś,Terespol,bialski,lubelskie
Krzydlina Mała,wieś,Wołów,wołowski,dolnośląskie
Krzykały,wieś,Orneta,lidzbarski,warmińsko-mazurskie
Krzykomy,wieś,Obrowo,toruński,kujawsko-pomorskie
Krzykosy,wieś,Krzykosy,średzki,wielkopolskie
Krzyków,część miasta Szczyrk,Szczyrk,bielski,śląskie
Krzymowskie,wieś,Biała Podlaska,bialski,lubelskie
Krzynia,osada,Dębnica Kaszubska,słupski,pomorskie
Krzynowłoga Mała,wieś,Krzynowłoga Mała,przasnyski,mazowieckie
Krzysie,część wsi Stryszawa,Stryszawa,suski,małopolskie
Krzysiówka,część wsi Roztoka,Łukowica,limanowski,małopolskie
Krzystki,część wsi Mszana Górna,Mszana Dolna,limanowski,małopolskie
Krzyszczyna,wieś,Bogdaniec,gorzowski,lubuskie
Krzyszkowice,wieś,Przytyk,radomski,mazowieckie
Krzysztoforia,część wsi Rosiejów,Skalbmierz,kazimierski,świętokrzyskie
Krzysztofy,część wsi Mszana Górna,Mszana Dolna,limanowski,małopolskie
Krzyśki,przysiółek wsi Ochotnica Dolna,Ochotnica Dolna,nowotarski,małopolskie
Krzywa,wieś,Sędziszów Małopolski,ropczycko-sędziszowski,podkarpackie
Krzywa,wieś,Jasionówka,moniecki,podlaskie
Krzywa Góra,część miasta Włocławek,Włocławek m,Włocławek,kujawsko-pomorskie
Krzywa Ulica,część wsi Idźki Młynowskie,Sokoły,wysokomazowiecki,podlaskie
Krzywaczka,wieś,Sułkowice,myślenicki,małopolskie
Krzywanice,wieś,Staroźreby,płocki,mazowieckie
Krzywańskowa,część wsi Lubień,Lubień,myślenicki,małopolskie
Krzywda,część wsi Stoczek Kocki,Jeziorzany,lubartowski,lubelskie
Krzywda,część wsi Świniary,Drwinia,bocheński,małopolskie
Krzywda,część wsi Śląsko,Lipsko,lipski,mazowieckie
Krzywda,część miasta Sokołów Małopolski,Sokołów Małopolski,rzeszowski,podkarpackie
Krzywda,przysiółek wsi Pasturka,Pińczów,pińczowski,świętokrzyskie
Krzywdy,wieś,Jeżowe,niżański,podkarpackie
Krzywe,wieś,Dydnia,brzozowski,podkarpackie
Krzywe,część wsi Kaniów,Bestwina,bielski,śląskie
Krzywe,osada leśna wsi Wdzydze Tucholskie,Karsin,kościerski,pomorskie
Krzywe Kolano,wieś,Jeziora Wielkie,mogileński,kujawsko-pomorskie
Krzywica,wieś,Klembów,wołomiński,mazowieckie
Krzywice-Kolonia,kolonia,Chełm,chełmski,lubelskie
Krzywiczyny-Kolonia,przysiółek wsi Krzywiczyny,Wołczyn,kluczborski,opolskie
Krzywie,wieś,Gostynin,gostyniński,mazowieckie
Krzywiec,wieś,Susz,iławski,warmińsko-mazurskie
Krzywina,wieś,Przeworno,strzeliński,dolnośląskie
Krzywizna,wieś,Kluczbork,kluczborski,opolskie
Krzywki-Piaski,wieś,Szreńsk,mławski,mazowieckie
Krzywokleszcz,osada,Bledzew,międzyrzecki,lubuskie
Krzywoniówka,część wsi Rudnik,Sułkowice,myślenicki,małopolskie
Krzywopłoty,osada,Karlino,białogardzki,zachodniopomorskie
Krzywosy,część wsi Brochocin,Radzanowo,płocki,mazowieckie
Krzywowola,wieś,Rejowiec Fabryczny,chełmski,lubelskie
Krzywólka,część miasta Suwałki,Suwałki m,Suwałki,podlaskie
Krzywy Wołów,część miasta Wołów,Wołów,wołowski,dolnośląskie
Krzyż,część wsi Śledziejowice,Wieliczka,wielicki,małopolskie
Krzyż Wielkopolski,miasto,Krzyż Wielkopolski,czarnkowsko-trzcianecki,wielkopolskie
Krzyżanki,osada,Człuchów,człuchowski,pomorskie
Krzyżanowice,wieś,Wisznia Mała,trzebnicki,dolnośląskie
Krzyżanowice Dolne,wieś,Pińczów,pińczowski,świętokrzyskie
Krzyżanowo przed Jeziorem,część wsi Krzewent,Kowal,włocławski,kujawsko-pomorskie
Krzyżanów,część wsi Kwasowiec,Nowy Kawęczyn,skierniewicki,łódzkie
Krzyże,część wsi Mokra Wieś,Podegrodzie,nowosądecki,małopolskie
Krzyżewatki,część wsi Siedliska,Tuchów,tarnowski,małopolskie
Krzyżewo Borowe,wieś,Płoniawy-Bramura,makowski,mazowieckie
Krzyżka,wieś,Suchedniów,skarżyski,świętokrzyskie
Krzyżne,osada,Sośnie,ostrowski,wielkopolskie
Krzyżowa,wieś,Świdnica,świdnicki,dolnośląskie
Krzyżowa,część wsi Jaworzynka,Istebna,cieszyński,śląskie
Krzyżowa Wola,część miasta Starachowice,Starachowice,starachowicki,świętokrzyskie
Krzyżowice,wieś,Głubczyce,głubczycki,opolskie
Krzyżowniki,wieś,Rychtal,kępiński,wielkopolskie
Krzyżówka,część wsi Tychów,Czarnocin,piotrkowski,łódzkie
Krzyżówka,część wsi Strzeżów Drugi,Miechów,miechowski,małopolskie
Krzyżówka,wieś,Radziejowice,żyrardowski,mazowieckie
Krzyżówka,osada leśna,Miedźno,kłobucki,śląskie
Krzyżówki,wieś,Lipno,lipnowski,kujawsko-pomorskie
Krzyżówki,część wsi Bałdrzychów,Poddębice,poddębicki,łódzkie
Krzyżówki,część wsi Stojowice,Dobczyce,myślenicki,małopolskie
Krzyżówki,część wsi Starzykowo,Iława,iławski,warmińsko-mazurskie
Krzyżówki Dolne,część wsi Krzyżówki,Jeleśnia,żywiecki,śląskie
Krzyżyk Iłowski,wieś,Iłów,sochaczewski,mazowieckie
Ksawercin,wieś,Poddębice,poddębicki,łódzkie
Ksawerów,wieś,Nowosolna,łódzki wschodni,łódzkie
Ksawerów,osada,Przesmyki,siedlecki,mazowieckie
Ksawerów,wieś,Koźminek,kaliski,wielkopolskie
Ksawerów Stary,wieś,Stromiec,białobrzeski,mazowieckie
Ksawery Ciełuchowskie,część wsi Ciełuchowo,Kikół,lipnowski,kujawsko-pomorskie
Książ,część miasta Wałbrzych,Wałbrzych,wałbrzyski,dolnośląskie
Książ Mały,wieś,Książ Wielki,miechowski,małopolskie
Książe,przysiółek wsi Wilamowa,Paczków,nyski,opolskie
Książenice,wieś,Grabów nad Prosną,ostrzeszowski,wielkopolskie
Książki,wieś,Książki,wąbrzeski,kujawsko-pomorskie
Książkowo,część wsi Ponikiew,Wadowice,wadowicki,małopolskie
Książnice,wieś,Pacanów,buski,świętokrzyskie
Książno,wieś,Miłosław,wrzesiński,wielkopolskie
Księginice,wieś,Trzebnica,trzebnicki,dolnośląskie
Księginki,wieś,Śmigiel,kościański,wielkopolskie
Księte,wieś,Świedziebnia,brodnicki,kujawsko-pomorskie
Księża Kępka,wieś,Choceń,włocławski,kujawsko-pomorskie
Księża Polana,przysiółek wsi Zawoja,Zawoja,suski,małopolskie
Księża Wieś,część miasta Leśnica,Leśnica,strzelecki,opolskie
Księżak,wieś,Tarczyn,piaseczyński,mazowieckie
Księżaki,część wsi Tylmanowa,Ochotnica Dolna,nowotarski,małopolskie
Księże Budy,część miasta Błażowa,Błażowa,rzeszowski,podkarpackie
Księże Małe,część miasta Wrocław,Wrocław,Wrocław,dolnośląskie
Księże Pole,przysiółek wsi Słupia,Słupia,jędrzejowski,świętokrzyskie
Księżno,osada wsi Ścinawka Średnia,Radków,kłodzki,dolnośląskie
Księżomierz Dzierzkowska,osada leśna wsi Księżomierz,Gościeradów,kraśnicki,lubelskie
Księżopole,wieś,Czerwin,ostrołęcki,mazowieckie
Księżostany,wieś,Komarów-Osada,zamojski,lubelskie
Księżówka,część miasta Sanok,Sanok m,sanocki,podkarpackie
Księży Dwór,wieś,Działdowo,działdowski,warmińsko-mazurskie
Księży Las,wieś,Zbrosławice,tarnogórski,śląskie
Księży Młyn,część miasta Łódź,Łódź,Łódź,łódzkie
Księżyki,wieś,Strachówka,wołomiński,mazowieckie
Księżyzna,część miasta Bychawa,Bychawa,lubelski,lubelskie
Księżyzna,część wsi Płazówka,Dzikowiec,kolbuszowski,podkarpackie
Ku Cegielni,część wsi Owczary,Busko-Zdrój,buski,świętokrzyskie
Ku Grabom,część wsi Złota,Złota,pińczowski,świętokrzyskie
Ku Koniecznu,część wsi Ogarka,Włoszczowa,włoszczowski,świętokrzyskie
Ku Szkodowej,część wsi Broniszów,Wielopole Skrzyńskie,ropczycko-sędziszowski,podkarpackie
Kubaczkowa,część wsi Sidzina,Bystra-Sidzina,suski,małopolskie
Kubaki,przysiółek wsi Odrowąż,Czarny Dunajec,nowotarski,małopolskie
Kubaniowa,część wsi Chochołów,Czarny Dunajec,nowotarski,małopolskie
Kubaszki,część miasta Szczyrk,Szczyrk,bielski,śląskie
Kubery,osada,Pątnów,wieluński,łódzkie
Kubice,część wsi Międzybrodzie Bialskie,Czernichów,żywiecki,śląskie
Kubiki,część wsi Rzyki,Andrychów,wadowicki,małopolskie
Kubinówka,część wsi Las,Ślemień,żywiecki,śląskie
Kubisiowie,część wsi Rycerka Górna,Rajcza,żywiecki,śląskie
Kubowicze Górne,przysiółek wsi Kasina Wielka,Mszana Dolna,limanowski,małopolskie
Kubra-Przebudówka,wieś,Przytuły,łomżyński,podlaskie
Kucałówka,część wsi Więciórka,Tokarnia,myślenicki,małopolskie
Kuce,część wsi Pcim,Pcim,myślenicki,małopolskie
Kucelin,część miasta Częstochowa,Częstochowa,Częstochowa,śląskie
Kucębów-Borek,część wsi Kucębów,Bliżyn,skarżyski,świętokrzyskie
Kuchary,przysiółek wsi Jaźwina,Łagiewniki,dzierżoniowski,dolnośląskie
Kuchary,wieś,Nowe Brzesko,proszowicki,małopolskie
Kuchary,wieś,Gołuchów,pleszewski,wielkopolskie
Kuchary Leśne,część wsi Sierosławice,Nowe Brzesko,proszowicki,małopolskie
Kucharze,część wsi Biszcza,Biszcza,biłgorajski,lubelskie
Kuchejdy,część wsi Rajcza,Rajcza,żywiecki,śląskie
Kuchty,część wsi Półrzeczki,Dobra,limanowski,małopolskie
Kuckoń,przysiółek wsi Wieprz,Wieprz,wadowicki,małopolskie
Kuców,wieś,Kleszczów,bełchatowski,łódzkie
Kucyk,wieś,Liw,węgrowski,mazowieckie
Kucze,część wsi Kalinówka,Skierbieszów,zamojski,lubelskie
Kucze,osada,Kowale Oleckie,olecki,warmińsko-mazurskie
Kuczewskie,wieś,Jedwabne,łomżyński,podlaskie
Kuczki-Pólko,część wsi Kuczki-Kolonia,Gózd,radomski,mazowieckie
Kuczków,wieś,Kutno,kutnowski,łódzkie
Kuczów,część miasta Kalety,Kalety,tarnogórski,śląskie
Kuczyn,wieś,Mońki,moniecki,podlaskie
Kuczyny,część wsi Holeszów,Hanna,włodawski,lubelskie
Kudelczyn,wieś,Bielany,sokołowski,mazowieckie
Kudlikówka,część wsi Pisarzowa,Limanowa,limanowski,małopolskie
Kudłaczewo,wieś,Wąsosz,grajewski,podlaskie
Kudłata Wieś,kolonia,Radomsko,radomszczański,łódzkie
Kudowe,część wsi Ochotnica Dolna,Ochotnica Dolna,nowotarski,małopolskie
Kudrycze,wieś,Zabłudów,białostocki,podlaskie
Kuduki,część wsi Wólka Niedźwiedzka,Sokołów Małopolski,rzeszowski,podkarpackie
Kudypy,osada,Morąg,ostródzki,warmińsko-mazurskie
Kudziówka,część wsi Grzechynia,Maków Podhalański,suski,małopolskie
Kuflowa Górka,część wsi Blizne,Jasienica Rosielna,brzozowski,podkarpackie
Kujakowice Górne,wieś,Kluczbork,kluczborski,opolskie
Kujawa,wieś,Osiek,brodnicki,kujawsko-pomorskie
Kujawki,kolonia,Kołbiel,otwocki,mazowieckie
Kujawy,część wsi Zajeziorze,Skępe,lipnowski,kujawsko-pomorskie
Kujawy,wieś,Miastków Kościelny,garwoliński,mazowieckie
Kujbiedy,wieś,Jasionówka,moniecki,podlaskie
Kukań,wieś,Gryfice,gryficki,zachodniopomorskie
Kukawka,osada leśna,Grabów nad Pilicą,kozienicki,mazowieckie
Kukinka,wieś,Ustronie Morskie,kołobrzeski,zachodniopomorskie
Kuklice,wieś,Kobierzyce,wrocławski,dolnośląskie
Kuklinów,wieś,Kobylin,krotoszyński,wielkopolskie
Kuklówka Zarzeczna,wieś,Radziejowice,żyrardowski,mazowieckie
Kukowo,wieś,Skępe,lipnowski,kujawsko-pomorskie
Kuków,wieś,Suwałki,suwalski,podlaskie
Kukówka,część wsi Niesiołowice,Stężyca,kartuski,pomorskie
Kukulaki,część wsi Dzianisz,Kościelisko,tatrzański,małopolskie
Kukułowo,wieś,Kamień Pomorski,kamieński,zachodniopomorskie
Kula,część wsi Płocice,Lipusz,kościerski,pomorskie
