name, desc, gmina, powiat, wojew
Olek,wieś,Szubin,nakielski,kujawsko-pomorskie
Oleksianka,wieś,Latowicz,miński,mazowieckie
Oleksin,kolonia wsi Oleksin,Brańsk,bielski,podlaskie
Oleksówka,część wsi Taras,Przedbórz,radomszczański,łódzkie
Oleksze,wieś,Orla,bielski,podlaskie
Olendry,przysiółek wsi Dębogóra,Kcynia,nakielski,kujawsko-pomorskie
Olendry,część wsi Raciszyn,Działoszyn,pajęczański,łódzkie
Olendry,część wsi Biadaszki,Galewice,wieruszowski,łódzkie
Olendry,część wsi Ceków,Ceków-Kolonia,kaliski,wielkopolskie
Olendy,wieś,Rudka,bielski,podlaskie
Olesica,część wsi Okół,Bałtów,ostrowiecki,świętokrzyskie
Olesin,wieś,Kurów,puławski,lubelskie
Olesin,przysiółek,Wronki,szamotulski,wielkopolskie
Olesiówka,część wsi Strzeszyce,Laskowa,limanowski,małopolskie
Oleszcze,część wsi Zgoda,Żychlin,kutnowski,łódzkie
Oleszki,wieś,Busko-Zdrój,buski,świętokrzyskie
Oleszno,wieś,Krasocin,włoszczowski,świętokrzyskie
Oleśnica,miasto,Oleśnica m,oleśnicki,dolnośląskie
Oleśnica,wieś,Wodynie,siedlecki,mazowieckie
Oleśnica-Folwark,część wsi Oleśnica,Zagórów,słupecki,wielkopolskie
Oleśniki,wieś,Trawniki,świdnicki,lubelskie
Olędry,wieś,Wielbark,szczycieński,warmińsko-mazurskie
Olganowo,wieś,Choceń,włocławski,kujawsko-pomorskie
Olimpów,wieś,Iwierzyce,ropczycko-sędziszowski,podkarpackie
Olki,wieś,Sypniewo,makowski,mazowieckie
Olkówki,część wsi Miękinia,Krzeszowice,krakowski,małopolskie
Olpuch,wieś,Stara Kiszewa,kościerski,pomorskie
Olsza,wieś,Mogilno,mogileński,kujawsko-pomorskie
Olszak,osada leśna,Wąpielsk,rypiński,kujawsko-pomorskie
Olszak,część wsi Osetno,Biskupiec,nowomiejski,warmińsko-mazurskie
Olszaki,część wsi Pyszków,Brzeźnio,sieradzki,łódzkie
Olszanek,część wsi Witowo,Osiek Mały,kolski,wielkopolskie
Olszanica,wieś,Sadlinki,kwidzyński,pomorskie
Olszanka,wieś,Krzczonów,lubelski,lubelskie
Olszanka,wieś,Olszanka,brzeski,opolskie
Olszanka,wieś,Sejny,sejneński,podlaskie
Olszanka,wieś,Szypliszki,suwalski,podlaskie
Olszany,wieś,Rudna,lubiński,dolnośląskie
Olszańce,część wsi Hłudno,Nozdrzec,brzozowski,podkarpackie
Olszenica,część wsi Turza Śląska,Gorzyce,wodzisławski,śląskie
Olszewek,wieś,Mszczonów,żyrardowski,mazowieckie
Olszewiec,osada,Dąbie,krośnieński,lubuskie
Olszewka,wieś,Sońsk,ciechanowski,mazowieckie
Olszewko,część wsi Załakowo,Sierakowice,kartuski,pomorskie
Olszewnica,osada leśna,Wieliszew,legionowski,mazowieckie
Olszewo,wieś,Jeżów,brzeziński,łódzkie
Olszewo,wieś,Śniadowo,łomżyński,podlaskie
Olszewo,wieś,Stare Juchy,ełcki,warmińsko-mazurskie
Olszewo,wieś,Śmigiel,kościański,wielkopolskie
Olszewo-Borki,wieś,Olszewo-Borki,ostrołęcki,mazowieckie
Olszewo-Grzymki,wieś,Stupsk,mławski,mazowieckie
Olszowa,wieś,Ujazd,tomaszowski,łódzkie
Olszowa,część wsi Cisek,Cisek,kędzierzyńsko-kozielski,opolskie
Olszowa Wola,wieś,Sadkowice,rawski,łódzkie
Olszowice,wieś,Świątniki Górne,krakowski,małopolskie
Olszowiec,przysiółek wsi Kodrąb,Kodrąb,radomszczański,łódzkie
Olszowiec,część wsi Pysznica,Pysznica,stalowowolski,podkarpackie
Olszownica,część wsi Gardzienice-Kolonia,Ciepielów,lipski,mazowieckie
Olszów,część wsi Brzozówek,Iłów,sochaczewski,mazowieckie
Olszówka,część wsi Babin,Bełżyce,lubelski,lubelskie
Olszówka,osada,Gardeja,kwidzyński,pomorskie
Olszówka,część wsi Podszkodzie,Bodzechów,ostrowiecki,świętokrzyskie
Olszówka Dolna,część miasta Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,śląskie
Olszówki,część wsi Dąbrówka Szczepanowska,Pleśna,tarnowski,małopolskie
Olsztynek,miasto,Olsztynek,olsztyński,warmińsko-mazurskie
Olszyca,przysiółek wsi Dąbrowa Nowogardzka,Nowogard,goleniowski,zachodniopomorskie
Olszyna,część wsi Kierzkówka,Kamionka,lubartowski,lubelskie
Olszyna,część wsi Bielcza,Borzęcin,brzeski,małopolskie
Olszyna,część wsi Taluba,Garwolin,garwoliński,mazowieckie
Olszyna,część wsi Siemień Nadrzeczny,Łomża,łomżyński,podlaskie
Olszyna,część wsi Wierzbica,Kije,pińczowski,świętokrzyskie
Olszyna,część wsi Sianożęty,Ustronie Morskie,kołobrzeski,zachodniopomorskie
Olszynik,część wsi Skidziń,Brzeszcze,oświęcimski,małopolskie
Olszynka,wieś,Orły,przemyski,podkarpackie
Olszynka,osada wsi Jakubów,Imielno,jędrzejowski,świętokrzyskie
Olszynki,część wsi Chmielnik-Kolonia,Bełżyce,lubelski,lubelskie
Olszynki,część wsi Uścieniec-Kolonia,Wilga,garwoliński,mazowieckie
Olszynkowe,część wsi Olszewnica,Kąkolewnica,radzyński,lubelskie
Olszyny,wieś,Łęki Szlacheckie,piotrkowski,łódzkie
Olszyny,część wsi Komorniki,Raciechowice,myślenicki,małopolskie
Olszyny,przysiółek wsi Sieradza,Żabno,tarnowski,małopolskie
Olszyny,część wsi Szewnica,Jadów,wołomiński,mazowieckie
Olszyny,część wsi Iwla,Dukla,krośnieński,podkarpackie
Olszyny,część wsi Strażów,Krasne,rzeszowski,podkarpackie
Olszyny,wieś,Czersk,chojnicki,pomorskie
Olszyny,część wsi Nieświń,Końskie,konecki,świętokrzyskie
Olza,wieś,Gorzyce,wodzisławski,śląskie
Ołdaki,część wsi Kury,Tłuszcz,wołomiński,mazowieckie
Ołdakowizna,wieś,Stanisławów,miński,mazowieckie
Ołobok,wieś,Skąpe,świebodziński,lubuskie
Ołowskie,wieś,Nur,ostrowski,mazowieckie
Ołtaszyn,część miasta Wrocław,Wrocław,Wrocław,dolnośląskie
Omieciny,osada leśna,Ostrzeszów,ostrzeszowski,wielkopolskie
Omin,osada,Grunwald,ostródzki,warmińsko-mazurskie
Omulna,osada,Szczecinek,szczecinecki,zachodniopomorskie
Onoprejczyk,część wsi Pasieczniki Duże,Hajnówka,hajnowski,podlaskie
Opacie,wieś,Jasło,jasielski,podkarpackie
Opacz,wieś,Konstancin-Jeziorna,piaseczyński,mazowieckie
Opaczne,przysiółek wsi Zawoja,Zawoja,suski,małopolskie
Opalana,przysiółek wsi Gaboń,Stary Sącz,nowosądecki,małopolskie
Opalenica,wieś,Brodnica,brodnicki,kujawsko-pomorskie
Opaleniec,przysiółek wsi Jemielnica,Jemielnica,strzelecki,opolskie
Opalino,osada,Gniewino,wejherowski,pomorskie
Opartowo,część miasta Rajgród,Rajgród,grajewski,podlaskie
Opatkowice,wieś,Proszowice,proszowicki,małopolskie
Opatkowice Murowane,wieś,Imielno,jędrzejowski,świętokrzyskie
Opatowice,część miasta Wrocław,Wrocław,Wrocław,dolnośląskie
Opatowiec,kolonia,Łęka Opatowska,kępiński,wielkopolskie
Opatów,wieś,Łęka Opatowska,kępiński,wielkopolskie
Opatówiec,wieś,Staroźreby,płocki,mazowieckie
Opawica,wieś,Głubczyce,głubczycki,opolskie
Opiesinek,część wsi Opiesin,Daszyna,łęczycki,łódzkie
Opinogóra Dolna,wieś,Opinogóra Górna,ciechanowski,mazowieckie
Opłotki,część wsi Zembry,Trzebieszów,łukowski,lubelskie
Opoczka,wieś,Świdnica,świdnicki,dolnośląskie
Opoczniaki,część wsi Sieczka,Aleksandrów,piotrkowski,łódzkie
Opojowice,wieś,Czarnożyły,wieluński,łódzkie
Opoki,wieś,Aleksandrów Kujawski,aleksandrowski,kujawsko-pomorskie
Opole Lubelskie,miasto,Opole Lubelskie,opolski,lubelskie
Oporowo,wieś,Krzemieniewo,leszczyński,wielkopolskie
Oporówek,wieś,Inowrocław,inowrocławski,kujawsko-pomorskie
Oporów-Kolonia,osada,Oporów,kutnowski,łódzkie
Oprzężów,kolonia,Wola Krzysztoporska,piotrkowski,łódzkie
Opypy,wieś,Grodzisk Mazowiecki,grodziski,mazowieckie
Oracze,wieś,Ełk,ełcki,warmińsko-mazurskie
Oraczewice,wieś,Choszczno,choszczeński,zachodniopomorskie
Orawka,wieś,Jabłonka,nowotarski,małopolskie
Orblowa,część wsi Kojszówka,Maków Podhalański,suski,małopolskie
Orchowo Górne,część wsi Orchowo,Orchowo,słupecki,wielkopolskie
Orczki,część wsi Borki,Szczucin,dąbrowski,małopolskie
Ordzin,część wsi Wszołów,Gołuchów,pleszewski,wielkopolskie
Orenice,wieś,Piątek,łęczycki,łódzkie
Orkanów,wieś,Pińczów,pińczowski,świętokrzyskie
Orkusz,osada,Prabuty,kwidzyński,pomorskie
Orlanka,kolonia,Bielsk Podlaski,bielski,podlaskie
Orle,osada leśna,Topólka,radziejowski,kujawsko-pomorskie
Orle,wieś,Wejherowo,wejherowski,pomorskie
Orleckie,część wsi Orzelec Mały,Łubnice,staszowski,świętokrzyskie
Orliczko,wieś,Pniewy,szamotulski,wielkopolskie
Orlina Mała,wieś,Gizałki,pleszewski,wielkopolskie
Orliniec,osada leśna,Dolsk,śremski,wielkopolskie
Orła,wieś,Parzęczew,zgierski,łódzkie
Orłowa,część miasta Ustroń,Ustroń,cieszyński,śląskie
Orłowicze,wieś,Sokółka,sokólski,podlaskie
Orłowo,wieś,Inowrocław,inowrocławski,kujawsko-pomorskie
Orłowo,wieś,Bakałarzewo,suwalski,podlaskie
Orłowo,wieś,Nidzica,nidzicki,warmińsko-mazurskie
Orłów,wieś,Słomniki,krakowski,małopolskie
Orłów Drewniany-Kolonia,wieś,Izbica,krasnostawski,lubelskie
Orłówko,osada,Nowy Dwór Gdański,nowodworski,pomorskie
Orły,wieś,Orły,przemyski,podkarpackie
Ornak,schronisko turystyczne,Kościelisko,tatrzański,małopolskie
Orneta,miasto,Orneta,lidzbarski,warmińsko-mazurskie
Orońsko,wieś,Orońsko,szydłowiecki,mazowieckie
Orpiszewek,wieś,Kotlin,jarociński,wielkopolskie
Orszewice-Kolonia,część wsi Orszewice,Góra Świętej Małgorzaty,łęczycki,łódzkie
Ortel Książęcy Drugi,wieś,Biała Podlaska,bialski,lubelskie
Oryszczakówka,część wsi Bagno,Zwierzyniec,zamojski,lubelskie
Orzechowiec,wieś,Mokrsko,wieluński,łódzkie
Orzechowo,osada,Ustka,słupski,pomorskie
Orzechowo,wieś,Miłosław,wrzesiński,wielkopolskie
Orzechów,wieś,Kobiele Wielkie,radomszczański,łódzkie
Orzechówek,wieś,Stryków,zgierski,łódzkie
Orzechówka,wieś,Bodzentyn,kielecki,świętokrzyskie
Orzechy,wieś,Ińsko,stargardzki,zachodniopomorskie
Orzelski Młyn,część wsi Kaźmierzewo,Mrocza,nakielski,kujawsko-pomorskie
Orzełek,osada leśna,Sadowne,węgrowski,mazowieckie
Orzesze,część miasta Mikołów,Mikołów,mikołowski,śląskie
Orzeszkowo,wieś,Kwilcz,międzychodzki,wielkopolskie
Orzeszków,wieś,Wartkowice,poddębicki,łódzkie
Orzeszówka,wieś,Miedzna,węgrowski,mazowieckie
Orzk,wieś,Dłutów,pabianicki,łódzkie
Orzyny,wieś,Dźwierzuty,szczycieński,warmińsko-mazurskie
Osada,część wsi Tylicz,Krynica-Zdrój,nowosądecki,małopolskie
Osada,przysiółek wsi Piotrkowice,Chmielnik,kielecki,świętokrzyskie
Osada Kaźmierczaka,część wsi Duszniki,Warta,sieradzki,łódzkie
Osada Leśna,część wsi Dziurków,Solec nad Wisłą,lipski,mazowieckie
Osada Młyńska,część wsi Bobrowniki,Nieborów,łowicki,łódzkie
Osada Młyńska,część wsi Nowe Kichary,Dwikozy,sandomierski,świętokrzyskie
Osada Trzecia,część miasta Bojanowo,Bojanowo,rawicki,wielkopolskie
Osadniki,część wsi Samoklęski Duże,Szubin,nakielski,kujawsko-pomorskie
Osady,kolonia wsi Jeleń,Gniew,tczewski,pomorskie
Osady Radzanowskie,część wsi Radzanów,Busko-Zdrój,buski,świętokrzyskie
Oserdów,wieś,Ulhówek,tomaszowski,lubelskie
Osetnica,wieś,Chojnów,legnicki,dolnośląskie
Osetno,wieś,Miastkowo,łomżyński,podlaskie
Osetno Małe,wieś,Góra,górowski,dolnośląskie
Osędowice-Parcele,część wsi Osędowice,Daszyna,łęczycki,łódzkie
Osice,część wsi Dobranowice,Wieliczka,wielicki,małopolskie
Osicze,przysiółek wsi Kornatka,Dobczyce,myślenicki,małopolskie
Osiczyna,wieś,Skierbieszów,zamojski,lubelskie
Osiczyna,część wsi Oblęgór,Strawczyn,kielecki,świętokrzyskie
Osieck,wieś,Osieck,otwocki,mazowieckie
Osiecko,wieś,Zębowice,oleski,opolskie
Osieczany,wieś,Myślenice,myślenicki,małopolskie
Osieczek,wieś,Rojewo,inowrocławski,kujawsko-pomorskie
Osieczki,osada,Choczewo,wejherowski,pomorskie
Osiecznica,wieś,Osiecznica,bolesławiecki,dolnośląskie
Osieczów,wieś,Osiecznica,bolesławiecki,dolnośląskie
Osiedle,część miasta Zwierzyniec,Zwierzyniec,zamojski,lubelskie
Osiedle,część wsi Niedomice,Żabno,tarnowski,małopolskie
Osiedle,część wsi Odrzechowa,Zarszyn,sanocki,podkarpackie
Osiedle,część wsi Kopienice,Zbrosławice,tarnogórski,śląskie
Osiedle Awaryjne,osada,Koronowo,bydgoski,kujawsko-pomorskie
Osiedle C,część wsi Rzepedź,Komańcza,sanocki,podkarpackie
Osiedle Górne,część wsi Sosnówka,Nowa Słupia,kielecki,świętokrzyskie
Osiedle Leśne,część miasta Brzeg Dolny,Brzeg Dolny,wołowski,dolnośląskie
Osiedle Leśne,część miasta Susz,Susz,iławski,warmińsko-mazurskie
Osiedle Małe,część wsi Sieraków Śląski,Ciasna,lubliniecki,śląskie
Osiedle Nowe,część wsi Łagiewniki Wielkie,Pawonków,lubliniecki,śląskie
Osiedle Pionierów,osada,Głuchołazy,nyski,opolskie
Osiedle Północ,część wsi Kozy,Kozy,bielski,śląskie
Osiedle Rudnik,część wsi Rudnik,Rudnik,raciborski,śląskie
Osiedle Stałe,część miasta Nowa Sarzyna,Nowa Sarzyna,leżajski,podkarpackie
Osiedle Wielkie,część wsi Sieraków Śląski,Ciasna,lubliniecki,śląskie
Osiedle za Cmentarzem,część wsi Jurków,Wiślica,buski,świętokrzyskie
Osiedle Zarzeczan k. Stacji,część wsi Jasienica,Jasienica,bielski,śląskie
Osiek,wieś,Żmigród,trzebnicki,dolnośląskie
Osiek,wieś,Obrowo,toruński,kujawsko-pomorskie
Osiek,wieś,Kocierzew Południowy,łowicki,łódzkie
Osiek,wieś,Osiek,oświęcimski,małopolskie
Osiek,kolonia,Kowala,radomski,mazowieckie
Osiek,część wsi Posada Górna,Rymanów,krośnieński,podkarpackie
Osiek,miasto,Osiek,staszowski,świętokrzyskie
Osiek,wieś,Nowe Skalmierzyce,ostrowski,wielkopolskie
Osiek Drawski,wieś,Wierzchowo,drawski,zachodniopomorskie
Osiek Grodkowski,wieś,Grodków,brzeski,opolskie
Osiek Mały,wieś,Osiek Mały,kolski,wielkopolskie
Osiek Trzeci,część wsi Osiek,Kocierzew Południowy,łowicki,łódzkie
Osieki,część wsi Papowo Toruńskie,Łysomice,toruński,kujawsko-pomorskie
Osieki,wieś,Gołdap,gołdapski,warmińsko-mazurskie
Osiekowo,wieś,Dąbrówno,ostródzki,warmińsko-mazurskie
Osielsko,wieś,Osielsko,bydgoski,kujawsko-pomorskie
Osierodek,kolonia,Czarna Białostocka,białostocki,podlaskie
Osiki,wieś,Orzysz,piski,warmińsko-mazurskie
Osikówki,część wsi Strzelce Wielkie,Szczurowa,brzeski,małopolskie
Osina,wieś,Kluki,bełchatowski,łódzkie
Osina,wieś,Osina,goleniowski,zachodniopomorskie
Osina Wielka,wieś,Ziębice,ząbkowicki,dolnośląskie
Osiniec,osada leśna,Popów,kłobucki,śląskie
Osinki,wieś,Rzeczniów,lipski,mazowieckie
Osiny,wieś,Nowe,świecki,kujawsko-pomorskie
Osiny,wieś,Chodel,opolski,lubelskie
Osiny,wieś,Dmosin,brzeziński,łódzkie
Osiny,część wsi Biała-Kopiec,Biała,wieluński,łódzkie
Osiny,wieś,Gostynin,gostyniński,mazowieckie
Osiny,przysiółek wsi Zagórze,Wieniawa,przysuski,mazowieckie
Osiny,wieś,Komprachcice,opolski,opolskie
Osiny,część wsi Kieleńska Huta,Szemud,wejherowski,pomorskie
Osiny,kolonia,Gorzyce,wodzisławski,śląskie
Osiny,przysiółek wsi Żelisławice,Secemin,włoszczowski,świętokrzyskie
Osiny Dolne,wieś,Mokobody,siedlecki,mazowieckie
Osiny-Mokra Niwa,wieś,Mirzec,starachowicki,świętokrzyskie
Osipy-Kolonia,wieś,Wysokie Mazowieckie,wysokomazowiecki,podlaskie
Osipy-Zakrzewizna,wieś,Wysokie Mazowieckie,wysokomazowiecki,podlaskie
Oskardów,część wsi Nowe Biskupice,Warka,grójecki,mazowieckie
Osława-Dąbrowa,wieś,Studzienice,bytowski,pomorskie
Osłonka,wieś,Nowy Dwór Gdański,nowodworski,pomorskie
Osmanka,część wsi Zawidz Mały,Zawidz,sierpecki,mazowieckie
Osmolice Pierwsze,wieś,Strzyżewice,lubelski,lubelskie
Osmolin,część wsi Janów,Zgierz,zgierski,łódzkie
Osnowa,część wsi Luszowice,Chrzanów,chrzanowski,małopolskie
Osobie,przysiółek wsi Ochotnica Dolna,Ochotnica Dolna,nowotarski,małopolskie
Osogóra,przysiółek wsi Rudgerzowice,Świebodzin,świebodziński,lubuskie
Osowa,osada leśna,Hańsk,włodawski,lubelskie
Osowa,wieś,Suwałki,suwalski,podlaskie
Osowa Góra,część wsi Osówiec,Sicienko,bydgoski,kujawsko-pomorskie
Osowa Krzeczanowska,wieś,Siemiątkowo,żuromiński,mazowieckie
Osowce,wieś,Kramsk,koniński,wielkopolskie
Osowice,część miasta Szczecin,Szczecin,Szczecin,zachodniopomorskie
Osowie,część wsi Podgórze,Kołczygłowy,bytowski,pomorskie
Osowiec,część wsi Brudzew,Błaszki,sieradzki,łódzkie
Osowiec,wieś,Zbójna,łomżyński,podlaskie
Osowiec,wieś,Lubawa,iławski,warmińsko-mazurskie
Osowno,wieś,Borki,radzyński,lubelskie
Osowo,wieś,Gostyń,gostyński,wielkopolskie
Osowo,wieś,Świdwin,świdwiński,zachodniopomorskie
Osowo Nowe,wieś,Oborniki,obornicki,wielkopolskie
Osów,wieś,Drezdenko,strzelecko-drezdenecki,lubuskie
Osówek,wieś,Osieczna,starogardzki,pomorskie
Osówiec,osada,Borek Wielkopolski,gostyński,wielkopolskie
Osówka,wieś,Niemce,lubelski,lubelskie
Osówka,wieś,Lubowidz,żuromiński,mazowieckie
Osówka,wieś,Tarnówka,złotowski,wielkopolskie
Osówka-Kolonia,kolonia,Czernikowo,toruński,kujawsko-pomorskie
Ossa,wieś,Białaczów,opoczyński,łódzkie
Osse,wieś,Stryków,zgierski,łódzkie
Ossowa,wieś,Wohyń,radzyński,lubelskie
Ossówka,wieś,Koneck,aleksandrowski,kujawsko-pomorskie
Ossy,wieś,Ożarowice,tarnogórski,śląskie
Ostałówek,wieś,Chlewiska,szydłowiecki,mazowieckie
Ostaszewo,wieś,Ostaszewo,nowodworski,pomorskie
Ostaszki,część wsi Nojszew,Korytnica,węgrowski,mazowieckie
Ostatni Grosz,część miasta Dobrzyń nad Wisłą,Dobrzyń nad Wisłą,lipnowski,kujawsko-pomorskie
Ostatni Wygon,część wsi Ujazdów,Nielisz,zamojski,lubelskie
Ostoja,część wsi Leśniczówka,Bielawy,łowicki,łódzkie
Ostoje,wieś,Mordy,siedlecki,mazowieckie
Ostra,część wsi Targowisko,Kłaj,wielicki,małopolskie
Ostra Góra,część wsi Wilczyce,Wilczyce,sandomierski,świętokrzyskie
Ostra Górka,część miasta Kielce,Kielce,Kielce,świętokrzyskie
Ostre,wieś,Lipowa,żywiecki,śląskie
Ostręgowiec,przysiółek wsi Buczyna,Bochnia,bocheński,małopolskie
Ostrężnik,przysiółek wsi Trzebniów,Niegowa,myszkowski,śląskie
Ostrogi,część wsi Reducin,Górzno,garwoliński,mazowieckie
Ostrołęka,wieś,Warka,grójecki,mazowieckie
Ostrołęka-Stacja,część miasta Ostrołęka,Ostrołęka,Ostrołęka,mazowieckie
Ostromęczyn-Kolonia,wieś,Platerów,łosicki,mazowieckie
Ostroróg,część miasta Poznań,Poznań,Poznań,wielkopolskie
Ostrowa,część wsi Kuchary-Skotniki,Czerwińsk nad Wisłą,płoński,mazowieckie
Ostrowąż,wieś,Ślesin,koniński,wielkopolskie
Ostrowe-Dyle,część wsi Ostrowe-Stańczyki,Krzynowłoga Mała,przasnyski,mazowieckie
Ostrowica,wieś,Pyrzyce,pyrzycki,zachodniopomorskie
Ostrowie,wieś,Sztabin,augustowski,podlaskie
Ostrowiec,część wsi Wronin,Koniusza,proszowicki,małopolskie
Ostrowiec,część miasta Lubaczów,Lubaczów m,lubaczowski,podkarpackie
Ostrowieczko,wieś,Dolsk,śremski,wielkopolskie
Ostrowin,wieś,Ostróda,ostródzki,warmińsko-mazurskie
Ostrowite,wieś,Brzuze,rypiński,kujawsko-pomorskie
Ostrowite,wieś,Czersk,chojnicki,pomorskie
Ostrowite,wieś,Biskupiec,nowomiejski,warmińsko-mazurskie
Ostrowitko,wieś,Lipno,lipnowski,kujawsko-pomorskie
Ostrowo,część miasta Janikowo,Janikowo,inowrocławski,kujawsko-pomorskie
Ostrowo,wieś,Cekcyn,tucholski,kujawsko-pomorskie
Ostrowo,osada,Dubeninki,gołdapski,warmińsko-mazurskie
Ostrowo,część wsi Morakowo,Gołańcz,wągrowiecki,wielkopolskie
Ostrowo-Młyn,część wsi Wiatrowiec,Wągrowiec,wągrowiecki,wielkopolskie
Ostrowsko,wieś,Nowy Targ,nowotarski,małopolskie
Ostrowy,wieś,Somianka,wyszkowski,mazowieckie
Ostrowy,część wsi Zendek,Ożarowice,tarnogórski,śląskie
Ostrowy Brdowskie,część wsi Brdów,Babiak,kolski,wielkopolskie
Ostrowy Tuszowskie,wieś,Cmolas,kolbuszowski,podkarpackie
Ostrożeń Drugi,wieś,Sobolew,garwoliński,mazowieckie
Ostrożnica,wieś,Pawłowiczki,kędzierzyńsko-kozielski,opolskie
Ostróg,część miasta Racibórz,Racibórz,raciborski,śląskie
Ostrów,część wsi Dokudów Pierwszy,Biała Podlaska,bialski,lubelskie
Ostrów,wieś,Dorohusk,chełmski,lubelskie
Ostrów,wieś,Michów,lubartowski,lubelskie
Ostrów,część wsi Rokitno,Ulhówek,tomaszowski,lubelskie
Ostrów,wieś,Łowicz,łowicki,łódzkie
Ostrów,wieś,Brzeźnio,sieradzki,łódzkie
Ostrów,wieś,Maciejowice,garwoliński,mazowieckie
Ostrów,osada,Żuromin,żuromiński,mazowieckie
Ostrów,wieś,Ostrów,ropczycko-sędziszowski,podkarpackie
Ostrów,część miasta Gdańsk,Gdańsk,Gdańsk,pomorskie
Ostrów,część wsi Krępice,Skalbmierz,kazimierski,świętokrzyskie
Ostrów,osada,Stare Juchy,ełcki,warmińsko-mazurskie
Ostrów,część wsi Sławsk,Rzgów,koniński,wielkopolskie
Ostrów Lubelski,miasto,Ostrów Lubelski,lubartowski,lubelskie
Ostrów Podlejski,przysiółek wsi Drochlin,Lelów,częstochowski,śląskie
Ostrów Tumski,część miasta Poznań,Poznań,Poznań,wielkopolskie
Ostrów-Cegielnia,część wsi Ostrów,Grabica,piotrkowski,łódzkie
Ostrówek,część wsi Wólka Okopska,Dorohusk,chełmski,lubelskie
Ostrówek,wieś,Puchaczów,łęczyński,lubelskie
Ostrówek,część miasta Sulęcin,Sulęcin,sulęciński,lubuskie
Ostrówek,część wsi Szynczyce,Czarnocin,piotrkowski,łódzkie
Ostrówek,część wsi Grobla,Drwinia,bocheński,małopolskie
Ostrówek,część wsi Małkinia Dolna,Małkinia Górna,ostrowski,mazowieckie
Ostrówek,wieś,Repki,sokołowski,mazowieckie
Ostrówek,część wsi Celinowo,Somianka,wyszkowski,mazowieckie
Ostrówek,część wsi Witkowice,Radomyśl nad Sanem,stalowowolski,podkarpackie
Ostrówek,osada,Koczała,człuchowski,pomorskie
Ostrówek,wieś,Sompolno,koniński,wielkopolskie
Ostrówek,wieś,Dobra,turecki,wielkopolskie
Ostrówek-Kolonia,kolonia,Ostrówek,lubartowski,lubelskie
Ostrówiec,wieś,Sadki,nakielski,kujawsko-pomorskie
Ostrów-Kania,wieś,Dębe Wielkie,miński,mazowieckie
Ostrówki,osada leśna,Kurzętnik,nowomiejski,warmińsko-mazurskie
Ostrów-Kolonia,część wsi Ostrów,Olszówka,kolski,wielkopolskie
Ostrusza,wieś,Ciężkowice,tarnowski,małopolskie
Ostrykół,wieś,Prostki,ełcki,warmińsko-mazurskie
Ostryńskie,osada,Płaska,augustowski,podlaskie
Ostrza,osada,Debrzno,człuchowski,pomorskie
Ostrzesze Pierwsze,część wsi Rzepiennik Marciszewski,Gromnik,tarnowski,małopolskie
Ostrzyca,wieś,Izbica,krasnostawski,lubelskie
Ostrzykowo,wieś,Staroźreby,płocki,mazowieckie
Osuch,część wsi Romanowo Dolne,Czarnków,czarnkowsko-trzcianecki,wielkopolskie
Osuchów,wieś,Mszczonów,żyrardowski,mazowieckie
Osuchy,wieś,Łukowa,biłgorajski,lubelskie
Osz,część wsi Przedmieście Dubieckie,Dubiecko,przemyski,podkarpackie
Oszczerze,wieś,Grębków,węgrowski,mazowieckie
Oszczywilk,wieś,Ryki,rycki,lubelskie
Oszkowice Dworskie,część wsi Oszkowice,Bielawy,łowicki,łódzkie
Ościsłowo,osada leśna,Glinojeck,ciechanowski,mazowieckie
Ośniak,część wsi Pątki,Lubowidz,żuromiński,mazowieckie
Ośniki,część wsi Jurków,Wiślica,buski,świętokrzyskie
Ośno,wieś,Aleksandrów Kujawski,aleksandrowski,kujawsko-pomorskie
Ośno Górne,wieś,Sompolno,koniński,wielkopolskie
Ośrodek,część wsi Poniatówka,Leśniowice,chełmski,lubelskie
Ośrodek,część wsi Ratajów,Słomniki,krakowski,małopolskie
Ośrodek,część wsi Strzałków,Stopnica,buski,świętokrzyskie
Ośrodek Katarzyński,część wsi Katarzyna,Przedecz,kolski,wielkopolskie
Oświno,wieś,Chociwel,stargardzki,zachodniopomorskie
Otalżyno,część wsi Donimierz,Szemud,wejherowski,pomorskie
Oterki,osada,Kolno,olsztyński,warmińsko-mazurskie
Otłoczyn,wieś,Aleksandrów Kujawski,aleksandrowski,kujawsko-pomorskie
Otmęt,część miasta Krapkowice,Krapkowice,krapkowicki,opolskie
Otocze,część wsi Krzywanice,Lgota Wielka,radomszczański,łódzkie
Otok,część wsi Mielno,Pakość,inowrocławski,kujawsko-pomorskie
Otok,wieś,Gryfice,gryficki,zachodniopomorskie
Otoka Gągolińska,część wsi Długołęka,Osiek,staszowski,świętokrzyskie
Otole,osada,Pasym,szczycieński,warmińsko-mazurskie
Otorowo,wieś,Solec Kujawski,bydgoski,kujawsko-pomorskie
Otówko,osada,Gostyń,gostyński,wielkopolskie
Otrębówka,część wsi Skawa,Raba Wyżna,nowotarski,małopolskie
Otrzep,wieś,Wierzchowo,drawski,zachodniopomorskie
Otwock,część miasta Głowno,Głowno m,zgierski,łódzkie
Otylin,wieś,Wojcieszków,łukowski,lubelskie
Owadów-Kolonia,część wsi Owadów,Jastrzębia,radomski,mazowieckie
